"id","literal","agregacao"
"11023","Percentual de pessoas de 18 anos ou mais que referiram consumir cinco ou mais grupos de alimentos ultraprocessados no dia anterior à entrevista, considerando um intervalo de confiança de 95% - limite superior","V"
"11337","Percentual de pessoas de 18 anos ou mais que referiram procurar serviço público de saúde para obter preservativos nos últimos 12 meses","V"
"11338","Percentual de pessoas de 18 anos ou mais que referiram procurar serviço público de saúde para obter preservativos nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite inferior","V"
"11339","Percentual de pessoas de 18 anos ou mais que referiram procurar serviço público de saúde para obter preservativos nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite superior","V"
"11143","Percentual de pessoas de 18 anos ou mais que tomaram algum medicamento para controlar a diabetes e obtiveram pelo menos um medicamento no programa ""Aqui tem farmácia popular""","V"
"11144","Percentual de pessoas de 18 anos ou mais que tomaram algum medicamento para controlar a diabetes e obtiveram pelo menos um medicamento no programa ""Aqui tem farmácia popular"", considerando um intervalo de confiança de 95% - limite inferior","V"
"11145","Percentual de pessoas de 18 anos ou mais que tomaram algum medicamento para controlar a diabetes e obtiveram pelo menos um medicamento no programa ""Aqui tem farmácia popular"", considerando um intervalo de confiança de 95% - limite superior","V"
"12791","Percentual de pessoas de 2 anos ou mais de idade com deficiência","V"
"12896","Percentual de pessoas de 25 anos ou mais de idade","V"
"13040","Percentual de pessoas de 25 anos ou mais de idade com deficiência","V"
"9489","Percentual de pessoas de 5 a 17 anos de idade em situação de trabalho infantil","V"
"9915","Percentual de pessoas de 5 a 17 anos de idade que realizam atividade econômica","V"
"9966","Percentual de pessoas de 5 a 17 anos de idade que realizam atividade econômica ou produção para o próprio consumo","V"
"4796","Percentual de pessoas de 5 anos de idade que frequentam a escola","V"
"9230","Percentual de pessoas de 5 anos ou mais de idade que consideram que tiveram COVID-19","V"
"9155","Percentual de pessoas de 5 anos ou mais de idade que não se vacinaram contra a COVID-19","V"
"9004","Percentual de pessoas de 5 anos ou mais de idade que se vacinaram pelo menos uma vez contra a COVID-19","V"
"9215","Percentual de pessoas de 5 anos ou mais de idade que tiveram COVID-19","V"
"9448","Percentual de pessoas de 5 anos ou mais de idade que tiveram ou consideram que tiveram COVID-19","V"
"9257","Percentual de pessoas de 5 anos ou mais de idade que tiveram ou consideram que tiveram COVID-19 e apresentaram algum sintoma que permaneceu após 30 dias do início da doença ou que surgiu após esse período","V"
"6237","Percentual de pessoas de 60 anos ou mais de idade com limitação funcional para realizar Atividades Instrumentais de Vida Diária (AIVD)","V"
"6238","Percentual de pessoas de 60 anos ou mais de idade com limitação funcional para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite inferior","V"
"6239","Percentual de pessoas de 60 anos ou mais de idade com limitação funcional para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite superior","V"
"6253","Percentual de pessoas de 60 anos ou mais de idade diagnosticadas com catarata em uma ou ambas as vistas","V"
"6254","Percentual de pessoas de 60 anos ou mais de idade diagnosticadas com catarata em uma ou ambas as vistas, considerando um intervalo de confiança de 95% - limite inferior","V"
"6255","Percentual de pessoas de 60 anos ou mais de idade diagnosticadas com catarata em uma ou ambas as vistas, considerando um intervalo de confiança de 95% - limite superior","V"
"12272","Percentual de pessoas de 60 anos ou mais de idade que faz uso regular ou contínuo de algum medicamento receitado por um médico","V"
"12273","Percentual de pessoas de 60 anos ou mais de idade que faz uso regular ou contínuo de algum medicamento receitado por um médico, considerando um intervalo de confiança de 95% - limite inferior","V"
"12274","Percentual de pessoas de 60 anos ou mais de idade que faz uso regular ou contínuo de algum medicamento receitado por um médico, considerando um intervalo de confiança de 95% - limite superior","V"
"12280","Percentual de pessoas de 60 anos ou mais de idade que fizeram cirurgia de catarata e que a cirurgia foi realizada pelo SUS","V"
"12281","Percentual de pessoas de 60 anos ou mais de idade que fizeram cirurgia de catarata e que a cirurgia foi realizada pelo SUS, considerando um intervalo de confiança de 95% - limite inferior","V"
"12282","Percentual de pessoas de 60 anos ou mais de idade que fizeram cirurgia de catarata e que a cirurgia foi realizada pelo SUS, considerando um intervalo de confiança de 95% - limite superior","V"
"6277","Percentual de pessoas de 60 anos ou mais de idade que foram vacinadas contra a gripe nos últimos 12 meses","V"
"6278","Percentual de pessoas de 60 anos ou mais de idade que foram vacinadas contra a gripe nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite inferior","V"
"6279","Percentual de pessoas de 60 anos ou mais de idade que foram vacinadas contra a gripe nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite superior","V"
"6245","Percentual de pessoas de 60 anos ou mais de idade que participaram ao menos uma vez de atividades sociais organizadas nos últimos 12 meses","V"
"6246","Percentual de pessoas de 60 anos ou mais de idade que participaram ao menos uma vez de atividades sociais organizadas nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite inferior","V"
"6247","Percentual de pessoas de 60 anos ou mais de idade que participaram ao menos uma vez de atividades sociais organizadas nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite superior","V"
"6205","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades de Vida Diária (AVD)","V"
"6206","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades de Vida Diária (AVD), considerando um intervalo de confiança de 95% - limite inferior","V"
"6207","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades de Vida Diária (AVD), considerando um intervalo de confiança de 95% - limite superior","V"
"12256","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD)","V"
"12257","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite inferior","V"
"12258","Percentual de pessoas de 60 anos ou mais de idade que precisavam de ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite superior","V"
"12248","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades de Vida Diária (AVD)","V"
"12249","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades de Vida Diária (AVD), considerando um intervalo de confiança de 95% - limite inferior","V"
"12250","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades de Vida Diária (AVD), considerando um intervalo de confiança de 95% - limite superior","V"
"12264","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD)","V"
"12265","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite inferior","V"
"12266","Percentual de pessoas de 60 anos ou mais de idade que recebiam ajuda para realizar Atividades Instrumentais de Vida Diária (AIVD), considerando um intervalo de confiança de 95% - limite superior","V"
"12296","Percentual de pessoas de 60 anos ou mais de idade que sofreram queda nos últimos 12 meses","V"
"12297","Percentual de pessoas de 60 anos ou mais de idade que sofreram queda nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite inferior","V"
"12298","Percentual de pessoas de 60 anos ou mais de idade que sofreram queda nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite superior","V"
"11840","Percentual de pessoas de dois anos ou mais de idade que referiram ter recebido algum cuidado em reabilitação de forma regular no SUS nos últimos 12 meses","V"
"11841","Percentual de pessoas de dois anos ou mais de idade que referiram ter recebido algum cuidado em reabilitação de forma regular no SUS nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite inferior","V"
"11842","Percentual de pessoas de dois anos ou mais de idade que referiram ter recebido algum cuidado em reabilitação de forma regular no SUS nos últimos 12 meses, considerando um intervalo de confiança de 95% - limite superior","V"
"11848","Percentual de pessoas de dois anos ou mais de idade que utilizavam algum aparelho de auxílio obtido no SUS","V"
